reaction_id,pathway,cohens_d,p_value,adjusted_pval,significant,pathway_direction,pathway_median_d,genes,n_genes,reaction_name,ec_number,comparison
4586,Pyruvate metabolism,-1.5112925489282678,0.012111044557220726,0.02732925355052146,True,Mature_CD8SP,-1.5017320293823269,Aldh1b1; Aldh2; Aldh3a2; Aldh7a1; Aldh9a1,5,No name available,1.2.1.3,Late_vs_Mature_CD8SP
4587,Pyruvate metabolism,-1.5107997891754699,0.006692136028538286,0.01946183566363777,True,Mature_CD8SP,-1.5017320293823269,Akr1a1; Akr1b1; Akr7a5,3,No name available,1.1.1.21;1.1.1.2,Late_vs_Mature_CD8SP
4588,Pyruvate metabolism,-0.2392523555012826,0.6352362865641412,0.7050481317227714,False,Mature_CD8SP,-1.5017320293823269,Hagh; Haghl,2,(R)-S-Lactoylglutathione hydrolase,3.1.2.6,Late_vs_Mature_CD8SP
4589,Pyruvate metabolism,-0.8674529064532697,0.09968881561931718,0.14932002244063244,False,Mature_CD8SP,-1.5017320293823269,Ldhd,1,(R)-Lactate:NAD+ oxidoreductase,1.1.2.4,Late_vs_Mature_CD8SP
4590,Pyruvate metabolism,-1.7504803373848383,0.0027390223324530623,0.015535445915432364,True,Mature_CD8SP,-1.5017320293823269,Ldhd,1,(R)-Lactate:NAD+ oxidoreductase,1.1.2.4,Late_vs_Mature_CD8SP
4591,Pyruvate metabolism,-0.4554757083454531,0.36339393322089686,0.4455288915844541,False,Mature_CD8SP,-1.5017320293823269,Cyb5d1; Ldhd,2,(S)-Lactate:ferricytochrome-c 2-oxidoreductase,1.1.2.4,Late_vs_Mature_CD8SP
4592,Pyruvate metabolism,-1.6929066082280035,0.005535860428796967,0.018219187426901484,True,Mature_CD8SP,-1.5017320293823269,,0,glycerone-phosphate phosphate-lyase (methylglyoxal-forming),4.2.3.3,Late_vs_Mature_CD8SP
4593,Glycerophospholipid metabolism,-1.1361133061418958,0.04962551532661771,0.08233373840769165,False,Mature_CD8SP,-1.4991821211136775,Aspg; Pafah1b1; Pafah1b2; Pafah1b3; Pafah2,5,1-Alkyl-2-acetyl-sn-glycero-3-phosphocholine acetohydrolase,3.1.1.47,Late_vs_Mature_CD8SP
4594,Glycerophospholipid metabolism,-0.7525866805077163,0.1455148539974452,0.2082062591689025,False,Mature_CD8SP,-1.4991821211136775,Pla2g7,1,1-Alkyl-2-acetyl-sn-glycero-3-phosphocholine acetohydrolase,3.1.1.47,Late_vs_Mature_CD8SP
4595,Glycerophospholipid metabolism,-1.5860246419618165,0.007071571456776645,0.019836987602683705,True,Mature_CD8SP,-1.4991821211136775,Pld1; Pld2,2,phosphatidylcholine phosphatidohydrolase,3.1.4.4,Late_vs_Mature_CD8SP
4596,Glycerophospholipid metabolism,-1.0572508827459073,0.04460715835839265,0.07539506011456691,False,Mature_CD8SP,-1.4991821211136775,Pld1; Pld2,2,phosphatidylcholine phosphatidohydrolase,3.1.4.4,Late_vs_Mature_CD8SP
4597,Tyrosine metabolism,0.20577318033372602,0.6827679292940686,0.74484665337194,False,Late,-0.6335414951458666,Aoc1; Aoc2; Aoc3,3,methylamine:oxygen oxidoreductase (deaminating) (copper-containing),1.4.3.6;1.4.3.21;1.4.3.22,Late_vs_Mature_CD8SP
4598,Tyrosine metabolism,-2.364610948635818,0.00018511322268226771,0.0038394420208672,True,Mature_CD8SP,-0.6335414951458666,Adh1; Adh4; Adh5; Adh6b; Adh7; Adhfe1,6,No name available,1.1.1.1,Late_vs_Mature_CD8SP
4599,Tyrosine metabolism,-2.364610948635818,0.00018511322268226771,0.0038394420208672,True,Mature_CD8SP,-0.6335414951458666,Adh1; Adh4; Adh5; Adh6b; Adh7; Adhfe1,6,No name available,1.1.1.1,Late_vs_Mature_CD8SP
4600,Tyrosine metabolism,-0.10135234622146168,0.8368256627752378,0.8581395280624851,False,Mature_CD8SP,-0.6335414951458666,Tyr,1,No name available,1.14.18.1,Late_vs_Mature_CD8SP
4601,Tyrosine metabolism,-1.7538041014596175,0.005643350231855,0.018219187426901484,True,Mature_CD8SP,-0.6335414951458666,Sult1a1,1,No name available,2.8.2.1,Late_vs_Mature_CD8SP
4602,Tyrosine metabolism,-1.373859594355444,0.016562562454318114,0.03384895024933797,True,Mature_CD8SP,-0.6335414951458666,Sult1a1,1,No name available,2.8.2.1,Late_vs_Mature_CD8SP
4603,Tyrosine metabolism,-0.3532398048528681,0.4786460538778736,0.5500612286722903,False,Mature_CD8SP,-0.6335414951458666,Th,1,"L-tyrosine,tetrahydrobiopterin:oxygen oxidoreductase(3-hydroxylating)",1.14.16.2,Late_vs_Mature_CD8SP
4604,Biopterin metabolism,-0.4054985074905052,0.41899306642113054,0.49667254422048296,False,Mature_CD8SP,-1.5030751747210112,Pcbd1; Pcbd2,2,4a-hydroxytetrahydrobiopterin hydro-lyase,4.2.1.96,Late_vs_Mature_CD8SP
4605,"Phenylalanine, tyrosine and tryptophan biosynthesis",-0.3832349847524786,0.4425750028167377,0.5174141609017419,False,Mature_CD8SP,-0.38764093382657316,Pah,1,"L-phenylalanine,tetrahydrobiopterin:oxygen oxidoreductase(4-hydroxylating)",1.14.16.1,Late_vs_Mature_CD8SP
4606,Tyrosine metabolism,0.13965053632473298,0.7761847172058596,0.8064437640023344,False,Late,-0.6335414951458666,Tyr,1,"1,2-benzenediol:oxygen oxidoreductase",1.14.18.1,Late_vs_Mature_CD8SP
4607,Tyrosine metabolism,-0.10117094589035859,0.8371192278055037,0.8582237335692624,False,Mature_CD8SP,-0.6335414951458666,Tyr,1,"3,4-dihydroxy-L-phenylalanine:oxygen oxidoreductase",1.14.18.1,Late_vs_Mature_CD8SP
4608,Tyrosine metabolism,-0.6157521347575187,0.23639132545943697,0.3180184560679176,False,Mature_CD8SP,-0.6335414951458666,Tpo,1,No name available,1.11.1.8,Late_vs_Mature_CD8SP
4609,Tyrosine metabolism,-0.685516423056221,0.20596162588098801,0.28102303031133724,False,Mature_CD8SP,-0.6335414951458666,Tpo,1,No name available,1.11.1.8,Late_vs_Mature_CD8SP
4610,Eicosanoid metabolism,-0.16183701817034007,0.7513402153875944,0.7845342829387703,False,Mature_CD8SP,-0.3102271435204145,Alox12b,1,Arachidonate: oxygen 12-oxidoreductase,1.13.11.-,Late_vs_Mature_CD8SP
4611,Eicosanoid metabolism,-1.2038468470399257,0.03527728253272773,0.06216563140758504,False,Mature_CD8SP,-0.3102271435204145,Ggt1; Ggt5; Ggt6; Ggt7,4,leukotriene-C4 hydrolase,2.3.2.2,Late_vs_Mature_CD8SP
4612,Eicosanoid metabolism,-1.2038468470399257,0.03527728253272773,0.06216563140758504,False,Mature_CD8SP,-0.3102271435204145,Ltc4s,1,"(7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate:glutathione leukotriene-transferase (epoxide-ring-opening)",4.4.1.20,Late_vs_Mature_CD8SP
4613,Eicosanoid metabolism,-1.1423050824733838,0.03644596287094649,0.06396308961663312,False,Mature_CD8SP,-0.3102271435204145,Cyp2f2,1,No name available,1.14.14.1,Late_vs_Mature_CD8SP
4614,Eicosanoid metabolism,-1.1423050824733838,0.03644596287094649,0.06396308961663312,False,Mature_CD8SP,-0.3102271435204145,Cyp4f14,1,No name available,1.14.14.1,Late_vs_Mature_CD8SP
4615,Eicosanoid metabolism,-1.220785920243258,0.02570919023493954,0.04745868777223017,True,Mature_CD8SP,-0.3102271435204145,Cyp4f14,1,No name available,1.14.14.1,Late_vs_Mature_CD8SP
4616,Eicosanoid metabolism,-0.3414514892028917,0.4840454286012621,0.5559267839125775,False,Mature_CD8SP,-0.3102271435204145,Ptgs1; Ptgs2,2,No name available,1.14.99.1,Late_vs_Mature_CD8SP
4617,Eicosanoid metabolism,-0.2790027978379373,0.5658777875375124,0.6361794627997508,False,Mature_CD8SP,-0.3102271435204145,Ptgs1; Ptgs2,2,No name available,1.14.99.1,Late_vs_Mature_CD8SP
4618,Eicosanoid metabolism,-0.16949222440219308,0.7276932336347348,0.7831895298457464,False,Mature_CD8SP,-0.3102271435204145,Hpgds; Ptgds,2,"(5Z,13E)-(15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13- dienoate D-isomerase",5.3.99.2,Late_vs_Mature_CD8SP
4619,Eicosanoid metabolism,-0.40772875829583355,0.4190377950202049,0.49667254422048296,False,Mature_CD8SP,-0.3102271435204145,Hpgds; Ptgds,2,"(5Z,13E)-(15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13- dienoate D-isomerase",5.3.99.2,Late_vs_Mature_CD8SP
4620,Eicosanoid metabolism,0.04184792322479534,0.9307233905952608,0.9392690044623977,False,Late,-0.3102271435204145,Ptges; Ptges2; Ptges3,3,"(5Z,13E)-(15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13- dienoate E-isomerase",5.3.99.3,Late_vs_Mature_CD8SP
4621,Eicosanoid metabolism,-3.1681688244962674,1.7530073174362233e-05,0.0014040842652103538,True,Mature_CD8SP,-0.3102271435204145,Ptges; Ptges2; Ptges3,3,"(5Z,13E)-(15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13- dienoate E-isomerase",5.3.99.3,Late_vs_Mature_CD8SP
4622,Tryptophan metabolism,-0.2383682312608904,0.6311177313470069,0.7009936415595802,False,Mature_CD8SP,-0.5286026811534138,Aldh1b1; Aldh2; Aldh7a1,3,Indole-3-acetaldehyde:NAD+ oxidoreductase,1.2.1.4;1.2.1.5,Late_vs_Mature_CD8SP
4623,Tryptophan metabolism,-0.5286026811534138,0.29217430112694415,0.3794979199721725,False,Mature_CD8SP,-0.5286026811534138,Cyp1a1; Cyp1a2; Cyp1b1; Cyp2c29; Cyp2c38; Cyp2c39,6,No name available,1.14.14.1,Late_vs_Mature_CD8SP
4624,Starch and sucrose metabolism,0.04320184357572738,0.9271513920396642,0.9364419036140716,False,Late,-0.7730426554740795,Amy1; Lyzl1,2,No name available,3.2.1.1,Late_vs_Mature_CD8SP
4625,Starch and sucrose metabolism,0.42194966900847114,0.38254308073129695,0.4649930343600153,False,Late,-0.7730426554740795,Amy1; Lyzl1,2,No name available,3.2.1.1,Late_vs_Mature_CD8SP
4626,Starch and sucrose metabolism,0.04320184357572738,0.9271513920396642,0.9364419036140716,False,Late,-0.7730426554740795,Amy1; Lyzl1,2,No name available,3.2.1.1,Late_vs_Mature_CD8SP
4627,Starch and sucrose metabolism,-0.3795344891957733,0.430689425642254,0.507712204950191,False,Mature_CD8SP,-0.7730426554740795,Amy1; Lyzl1,2,No name available,3.2.1.1,Late_vs_Mature_CD8SP
4628,Starch and sucrose metabolism,0.04320184357572738,0.9271513920396642,0.9364419036140716,False,Late,-0.7730426554740795,Amy1; Lyzl1,2,No name available,3.2.1.1,Late_vs_Mature_CD8SP
4629,Starch and sucrose metabolism,-0.44763544777441977,0.3565723957392045,0.43830752122783195,False,Mature_CD8SP,-0.7730426554740795,Amy1; Lyzl1,2,No name available,3.2.1.1,Late_vs_Mature_CD8SP
4630,Starch and sucrose metabolism,0.04320184357572738,0.9271513920396642,0.9364419036140716,False,Late,-0.7730426554740795,Amy1; Lyzl1,2,No name available,3.2.1.1,Late_vs_Mature_CD8SP
4631,Starch and sucrose metabolism,-0.485569635175594,0.31861394365823364,0.4066182526998629,False,Mature_CD8SP,-0.7730426554740795,Amy1; Lyzl1,2,No name available,3.2.1.1,Late_vs_Mature_CD8SP
4632,Starch and sucrose metabolism,0.04320184357572738,0.9271513920396642,0.9364419036140716,False,Late,-0.7730426554740795,Amy1; Lyzl1,2,No name available,3.2.1.1,Late_vs_Mature_CD8SP
4633,Starch and sucrose metabolism,-0.4871932467115831,0.3169534029338705,0.4046705393741073,False,Mature_CD8SP,-0.7730426554740795,Amy1; Lyzl1,2,No name available,3.2.1.1,Late_vs_Mature_CD8SP
4634,Starch and sucrose metabolism,-0.15983717602217212,0.736524729481189,0.7845342829387703,False,Mature_CD8SP,-0.7730426554740795,Amy1; Lyzl1,2,No name available,3.2.1.1,Late_vs_Mature_CD8SP
4635,Starch and sucrose metabolism,-0.4769053931317434,0.32663822817327726,0.4148198060076924,False,Mature_CD8SP,-0.7730426554740795,Amy1; Lyzl1,2,No name available,3.2.1.1,Late_vs_Mature_CD8SP
4636,Starch and sucrose metabolism,0.0024653136840816297,0.9958422741074462,0.9965702773649182,False,Late,-0.7730426554740795,Amy1; Lyzl1,2,No name available,3.2.1.1,Late_vs_Mature_CD8SP
4637,Starch and sucrose metabolism,-0.5349767994937306,0.27414711117823287,0.3589658434888548,False,Mature_CD8SP,-0.7730426554740795,Amy1; Lyzl1,2,No name available,3.2.1.1,Late_vs_Mature_CD8SP
4638,Starch and sucrose metabolism,-0.4990728981814997,0.30582024002558306,0.39355989257264284,False,Mature_CD8SP,-0.7730426554740795,Amy1; Lyzl1,2,No name available,3.2.1.1,Late_vs_Mature_CD8SP
4639,Starch and sucrose metabolism,-2.0211431239251674,0.003215555912955516,0.01564181440527796,True,Mature_CD8SP,-0.7730426554740795,Mgam,1,"1,4-alpha-D-Glucan glucohydrolase",3.2.1.3,Late_vs_Mature_CD8SP
4640,Starch and sucrose metabolism,-2.1048016310504063,0.0024818208966992227,0.014535690028197936,True,Mature_CD8SP,-0.7730426554740795,Sis,1,No name available,3.2.1.10,Late_vs_Mature_CD8SP
4641,Starch and sucrose metabolism,-1.1629032176950895,0.036421766102867355,0.06396308961663312,False,Mature_CD8SP,-0.7730426554740795,Pgm2l1,1,3-phospho-D-glyceroyl-phosphate:alpha-D-glucose-1-phosphate 6-phosphotransferase,2.7.1.106,Late_vs_Mature_CD8SP
4642,Starch and sucrose metabolism,-0.6440942372040613,0.1935489306416377,0.26511960316581284,False,Mature_CD8SP,-0.7730426554740795,Ganc; Mgam,2,maltose glucohydrolase,3.2.1.20,Late_vs_Mature_CD8SP
4643,Starch and sucrose metabolism,-0.6279951163272743,0.20412470992156123,0.2786460132463378,False,Mature_CD8SP,-0.7730426554740795,Gaa,1,maltose glucohydrolase,3.2.1.20,Late_vs_Mature_CD8SP
4644,Starch and sucrose metabolism,-0.15983717602217212,0.736524729481189,0.7845342829387703,False,Mature_CD8SP,-0.7730426554740795,Ganc; Mgam,2,No name available,3.2.1.20,Late_vs_Mature_CD8SP
4645,Starch and sucrose metabolism,-0.14448593813226351,0.7609308335672769,0.7926735725946769,False,Mature_CD8SP,-0.7730426554740795,Gaa,1,No name available,3.2.1.20,Late_vs_Mature_CD8SP
4646,Xenobiotics metabolism,-2.0339107326603316,0.0008861237348905007,0.0078397577092791,True,Mature_CD8SP,-0.1670114230000525,Cyp2c29; Cyp2c38; Cyp2c39; Cyp2c65; Cyp2c66,5,No name available,1.14.13.80,Late_vs_Mature_CD8SP
4647,Arginine and proline metabolism,-1.0950305355438432,0.05160048016278679,0.08492731777147704,False,Mature_CD8SP,-0.7856286413771849,Sat1; Sat2,2,acetyl-CoA:putrescine N-acetyltransferase,2.3.1.57,Late_vs_Mature_CD8SP
4648,Arginine and proline metabolism,-1.0950305355438432,0.05160048016278679,0.08492731777147704,False,Mature_CD8SP,-0.7856286413771849,Aoc1; Aoc2; Aoc3; Maoa; Maob,5,N-Acetylputrescine:oxygen oxidoreductase(deaminating)(flavin-containing),1.4.3.4,Late_vs_Mature_CD8SP
4649,Arginine and proline metabolism,-1.0950305355438432,0.05160048016278679,0.08492731777147704,False,Mature_CD8SP,-0.7856286413771849,Aldh1b1; Aldh2; Aldh3a2; Aldh7a1; Aldh9a1,5,N4-Acetylaminobutanal:NAD+ oxidoreductase,1.2.1.3,Late_vs_Mature_CD8SP
4650,Arginine and proline metabolism,-1.120924821130586,0.04535236877821257,0.07652576972908166,False,Mature_CD8SP,-0.7856286413771849,Aoc1; Aoc2,2,Putrescine:oxygen oxidoreductase (deaminating),1.4.3.22,Late_vs_Mature_CD8SP
4651,Arginine and proline metabolism,-0.6361768051194803,0.21762971573708245,0.2954176741701061,False,Mature_CD8SP,-0.7856286413771849,Pycr1; Pycr2,2,L-Proline:NADP+ 5-oxidoreductase,1.5.1.2,Late_vs_Mature_CD8SP
4652,Arginine and proline metabolism,-1.0101143304142566,0.06202093934215221,0.09822373839021119,False,Mature_CD8SP,-0.7856286413771849,Prodh2,1,L-proline:(acceptor) oxidoreductase,1.5.99.8,Late_vs_Mature_CD8SP
4653,Arginine and proline metabolism,-1.0080275150143319,0.06242056268348132,0.09881505812530085,False,Mature_CD8SP,-0.7856286413771849,Prodh; Prodh2,2,L-proline:(acceptor) oxidoreductase,1.5.99.8,Late_vs_Mature_CD8SP
4654,Vitamin B12 metabolism,-1.6769876630191694,0.004884823237134112,0.017784931670419633,True,Mature_CD8SP,-1.6769876630191694,Mmaa; Mmab,2,ATP:cob(I)alamin Co-beta-adenosyltransferase,2.5.1.17,Late_vs_Mature_CD8SP
4655,Vitamin B12 metabolism,-1.6769876630191694,0.004884823237134112,0.017784931670419633,True,Mature_CD8SP,-1.6769876630191694,Mmaa; Mmab,2,ATP:cob(I)alamin Co-beta-adenosyltransferase,2.5.1.17,Late_vs_Mature_CD8SP
4656,"Alanine, aspartate and glutamate metabolism",-1.0742892835099682,0.04476630690394134,0.07559617016480302,False,Mature_CD8SP,-1.0560092386944215,Acy3; Aspa,2,N-Acetyl-L-aspartate amidohydrolase,3.5.1.15,Late_vs_Mature_CD8SP
4657,Porphyrin metabolism,0.0874536630060103,0.8596817282061223,0.8775140634034565,False,Late,-0.7663758552806577,Blvra; Blvrb,2,Bilirubin:NADP+ oxidoreductase,1.5.1.30;1.3.1.24,Late_vs_Mature_CD8SP
4658,Cysteine and methionine metabolism,-1.6769876630191694,0.004884823237134112,0.017784931670419633,True,Mature_CD8SP,-1.591681047302624,Dnmt1; Dnmt3a; Dnmt3b; Dnmt3l; Trdmt1,5,S-adenosyl-L-methionine:DNA (cytosine-5-)-methyltransferase,2.1.1.37,Late_vs_Mature_CD8SP
4659,Isolated,0.2857924257038413,0.5699718439524706,0.6401608134732827,False,Late,-1.490105279953034,Ces1d; Ces2h; Ces3a; Ces3b; Ces5a,5,cocaine benzoylhydrolase,3.1.1.1;3.1.1.84;3.1.1.56,Late_vs_Mature_CD8SP
4660,Isolated,0.12528964635785117,0.802117274666689,0.827789865117607,False,Late,-1.490105279953034,Ces2h,1,cocaine benzoylhydrolase,3.1.1.84,Late_vs_Mature_CD8SP
4661,Pentose phosphate pathway,-0.3326292320817408,0.49890733111550345,0.5711660147447161,False,Mature_CD8SP,-1.3508348356457733,H6pd; Pgls,2,D-glucose-6-phosphate:NAD+ 1-oxidoreductase,3.1.1.31,Late_vs_Mature_CD8SP
4662,Pentose phosphate pathway,0.4868187867039157,0.3241830271890286,0.41211887069754266,False,Late,-1.3508348356457733,H6pd; Pgls,2,D-glucose-6-phosphate:NAD+ 1-oxidoreductase,3.1.1.31,Late_vs_Mature_CD8SP
4663,"Alanine, aspartate and glutamate metabolism",-1.229870211781678,0.03337761829659729,0.05914334858909886,False,Mature_CD8SP,-1.0560092386944215,Cps1,1,No name available,6.3.4.16,Late_vs_Mature_CD8SP
4664,C5-branched dibasic acid metabolism,-1.7510423470940795,0.0031624890094261145,0.01564181440527796,True,Mature_CD8SP,-1.7510423470940795,Sucla2; Suclg1; Suclg2,3,Itaconate:CoA ligase (GDP-forming),6.2.1.5,Late_vs_Mature_CD8SP
4665,C5-branched dibasic acid metabolism,-1.7510423470940795,0.0031624890094261145,0.01564181440527796,True,Mature_CD8SP,-1.7510423470940795,Sucla2; Suclg1; Suclg2,3,Itaconate:CoA ligase (GDP-forming),6.2.1.5,Late_vs_Mature_CD8SP
4666,C5-branched dibasic acid metabolism,-1.7510423470940795,0.0031624890094261145,0.01564181440527796,True,Mature_CD8SP,-1.7510423470940795,Sucla2; Suclg1; Suclg2,3,Itaconate:CoA ligase (ADP-forming),6.2.1.5,Late_vs_Mature_CD8SP
4667,C5-branched dibasic acid metabolism,-1.7510423470940795,0.0031624890094261145,0.01564181440527796,True,Mature_CD8SP,-1.7510423470940795,Sucla2; Suclg1; Suclg2,3,Itaconate:CoA ligase (ADP-forming),6.2.1.5,Late_vs_Mature_CD8SP
4668,C5-branched dibasic acid metabolism,-1.9240090235532166,0.002496069032689674,0.01458510186039624,True,Mature_CD8SP,-1.7510423470940795,Auh,1,(3S)-citramalyl-CoA hydro-lyase (itaconyl-CoA-forming),4.2.1.56,Late_vs_Mature_CD8SP
4669,C5-branched dibasic acid metabolism,-1.8111925025207356,0.003561170553453234,0.01659604758307116,True,Mature_CD8SP,-1.7510423470940795,,0,No name available,4.2.1.56,Late_vs_Mature_CD8SP
4670,C5-branched dibasic acid metabolism,-1.9240090235532166,0.002496069032689674,0.01458510186039624,True,Mature_CD8SP,-1.7510423470940795,Clybl,1,(3S)-citramalyl-CoA pyruvate-lyase (acetyl-CoA-forming),4.1.3.25,Late_vs_Mature_CD8SP
4671,C5-branched dibasic acid metabolism,-1.7510423470940795,0.0031624890094261145,0.01564181440527796,True,Mature_CD8SP,-1.7510423470940795,Sucla2; Suclg1; Suclg2,3,No name available,6.2.1.5,Late_vs_Mature_CD8SP
4672,C5-branched dibasic acid metabolism,-1.7510423470940795,0.0031624890094261145,0.01564181440527796,True,Mature_CD8SP,-1.7510423470940795,Sucla2; Suclg1; Suclg2,3,No name available,6.2.1.5,Late_vs_Mature_CD8SP
4673,C5-branched dibasic acid metabolism,-1.7510423470940795,0.0031624890094261145,0.01564181440527796,True,Mature_CD8SP,-1.7510423470940795,Sucla2; Suclg1; Suclg2,3,No name available,6.2.1.5,Late_vs_Mature_CD8SP
4674,C5-branched dibasic acid metabolism,-1.7510423470940795,0.0031624890094261145,0.01564181440527796,True,Mature_CD8SP,-1.7510423470940795,Sucla2; Suclg1; Suclg2,3,No name available,6.2.1.5,Late_vs_Mature_CD8SP
4675,Metabolism of other amino acids,1.3181482245711673,0.014784863938035728,0.030733086855182497,True,Late,-1.0623443718861847,Dao,1,D-Arginine:oxygen oxidoreductase (deaminating),1.4.3.3,Late_vs_Mature_CD8SP
4676,Metabolism of other amino acids,1.318404002500064,0.014769662007842662,0.030733086855182497,True,Late,-1.0623443718861847,Dao,1,D-Ornithine:oxygen oxidoreductase (deaminating),1.4.3.3,Late_vs_Mature_CD8SP
4677,N-glycan metabolism,-1.0863526883786918,0.03837365169885585,0.06677033132440159,False,Mature_CD8SP,-0.9974936620905356,Mgat4a; Mgat4b; Mgat4c,3,No name available,2.4.1.145,Late_vs_Mature_CD8SP
4678,N-glycan metabolism,-1.0863526883786918,0.03837365169885585,0.06677033132440159,False,Mature_CD8SP,-0.9974936620905356,Mgat5,1,No name available,2.4.1.155,Late_vs_Mature_CD8SP
4679,Retinol metabolism,-1.710362192464057,0.003124350171936807,0.01564181440527796,True,Mature_CD8SP,-1.6769876630191052,Dhrs4; Hsd17b6; Rbp3; Rdh1; Rdh16; Rdh16f2; Rdh19; Rdh5; Rdh7; Rdh9; Rlbp1; Sdr16c5,12,11-cis-retinol: NADP+ oxidoreductase,1.1.1.105,Late_vs_Mature_CD8SP
4680,Retinol metabolism,-2.2827988867930076,0.0002583532048302562,0.004461333209098621,True,Mature_CD8SP,-1.6769876630191052,Dhrs4; Hsd17b6; Rbp3; Rdh1; Rdh16; Rdh16f2; Rdh19; Rdh5; Rdh7; Rdh9; Rlbp1; Sdr16c5,12,11-cis-retinol: NADP+ oxidoreductase,1.1.1.105,Late_vs_Mature_CD8SP
4681,Retinol metabolism,0.720074017053134,0.15297672246623642,0.21774491794088174,False,Late,-1.6769876630191052,Rdh5,1,No name available,1.1.1.315,Late_vs_Mature_CD8SP
4682,Retinol metabolism,-0.7000121088719715,0.18034010689247315,0.25130125204394416,False,Mature_CD8SP,-1.6769876630191052,Ugt1a1; Ugt1a9,2,No name available,2.4.1.17,Late_vs_Mature_CD8SP
4683,Retinol metabolism,-0.41785191189720944,0.4137183938203529,0.4910745368238116,False,Mature_CD8SP,-1.6769876630191052,Ugt1a1; Ugt1a9,2,No name available,2.4.1.17,Late_vs_Mature_CD8SP
4684,Vitamin B6 metabolism,-1.4915383604579844,0.009221203039971999,0.022512249030341814,True,Mature_CD8SP,-1.4438222488641022,Pdxp; Phospho2,2,pyridoxamine-5'-phosphate phosphohydrolase,3.1.3.74,Late_vs_Mature_CD8SP
4685,Vitamin B6 metabolism,-1.4915383604579844,0.009221203039971999,0.022512249030341814,True,Mature_CD8SP,-1.4438222488641022,Pdxp; Phospho2,2,pyridoxine-5'-phosphate phosphohydrolase,3.1.3.74,Late_vs_Mature_CD8SP
4686,Pentose and glucuronate interconversions,-1.1192276862624515,0.04466704130305698,0.07545646620362144,False,Mature_CD8SP,-1.1055109683513882,Alg5,1,No name available,2.4.1.117,Late_vs_Mature_CD8SP
4687,Pentose and glucuronate interconversions,-1.1606058802281056,0.03973879970793816,0.06870901894616291,False,Mature_CD8SP,-1.1055109683513882,Uxs1,1,UDP-glucuronate glucuronohydrolase,4.1.1.35,Late_vs_Mature_CD8SP
4688,Biopterin metabolism,-1.5032216546544133,0.010457132836854401,0.0247691699038948,True,Mature_CD8SP,-1.5030751747210112,Pts,1,"2-amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate lyase",4.2.3.12,Late_vs_Mature_CD8SP
4689,Biopterin metabolism,-1.5032216546544133,0.010457132836854401,0.0247691699038948,True,Mature_CD8SP,-1.5030751747210112,Spr,1,tetrahydrobiopterin:NADP+ oxidoreductase (6-pyruvoyltetrahydropterin-forming),1.1.1.153,Late_vs_Mature_CD8SP
4690,Thiamine metabolism,-0.6108095040709569,0.23203222186637953,0.31299303026641073,False,Mature_CD8SP,-1.5129449800488928,Pdha1; Pdha2; Pdhb,3,pyruvate:thiamin diphosphate acetaldehydetransferase (decarboxylating),1.2.4.1,Late_vs_Mature_CD8SP
4691,Miscellaneous,1.388245350064405,0.012645611153468976,0.027814433647229894,True,Late,-1.1222595146901813,Epx; Lpo; Mpo; Prdx6; Tpo,5,No name available,1.11.1.7;1.11.1.8;1.11.2.2,Late_vs_Mature_CD8SP
4692,Purine metabolism,-1.694636672865976,0.0062118959265243376,0.019124663435208234,True,Mature_CD8SP,-1.6038426413422102,Xdh,1,Hypoxanthine:oxygen oxidoreductase,1.17.3.2,Late_vs_Mature_CD8SP
4693,Folate metabolism,-1.0600002186304964,0.057666967386702524,0.09303076868534033,False,Mature_CD8SP,-1.503621435318432,Aldh1l1; Aldh1l2,2,formate:NAD+ oxidoreductase,1.5.1.6,Late_vs_Mature_CD8SP
4694,Galactose metabolism,-1.511913686301277,0.009227548700772277,0.022512249030341814,True,Mature_CD8SP,-1.5439503876959988,Khk,1,ATP:D-tagatose 6-phosphotransferase,2.7.1.3,Late_vs_Mature_CD8SP
4695,Galactose metabolism,-1.511913686301277,0.009227548700772277,0.022512249030341814,True,Mature_CD8SP,-1.5439503876959988,Aldoa; Aldob; Aldoc,3,No name available,4.1.2.13,Late_vs_Mature_CD8SP
4696,Galactose metabolism,-1.4789422982609721,0.010430583036617286,0.024765644806903672,True,Mature_CD8SP,-1.5439503876959988,Lct,1,No name available,3.2.1.108,Late_vs_Mature_CD8SP
4697,Galactose metabolism,-2.5094143236159483,0.00031326992231351584,0.005105214816230434,True,Mature_CD8SP,-1.5439503876959988,Akr1b1; Akr1b8,2,galactitol:NADP+ 1-oxidoreductase,1.1.1.21,Late_vs_Mature_CD8SP
4698,Galactose metabolism,-1.7662402374906208,0.0047013566459099335,0.017784931670419633,True,Mature_CD8SP,-1.5439503876959988,Akr1b1; Akr1b8,2,galactitol:NADP+ 1-oxidoreductase,1.1.1.21,Late_vs_Mature_CD8SP
